2903	BOI|항공코드	보이시 에어터미널 	가원 필드				보이시 에어터미널 
2904	HRO|항공코드	분 카운티 공항					분 카운티 
2905	BXS|항공코드	보레고스프링스 공항					보레고스프링스 
2906	HQM|항공코드	바워먼 공항 	호퀴엄				바워먼 
2907	ELN|항공코드	바워즈 필드					바워즈 필드
2908	BWG|항공코드	볼링그린 워렌 카운티 공항					볼링그린 워렌 카운티 
2909	BWM|항공코드	바우맨 시공항					바우맨 시
2910	POC|항공코드	브라켓 공항					브라켓 
2911	BFD|항공코드	브래드퍼드 지역공항					브래드퍼드 지역
2912	BDL|항공코드	브래들리 국제공항					브래들리 
2913	HFD|항공코드	브레인아드 공항					브레인아드 
2914	BRD|항공코드	브레이너드 레이크스 지역공항					브레이너드 레이크스 지역
2915	BWC|항공코드	브롤리 시공항					브롤리 시
2916	LJN|항공코드	브라조리아 카운티 공항					브라조리아 카운티 
2917	QKB|항공코드	브레켄리지 공항 					브레켄리지 
2918	PWT|항공코드	브레머튼 내셔널 공항					브레머튼 내셔널 
2919	HDE|항공코드	브류스터 공항					브류스터 
2920	BMC|항공코드	브라이엄시티 공항					브라이엄시티 
2921	TTO|항공코드	브리튼 시공항					브리튼 시
2922	BBW|항공코드	브로큰바우 시공항					브로큰바우 시
2923	WSH|항공코드	브룩해븐 공항					브룩해븐 
2924	BKX|항공코드	브루킹스 시공항					브루킹스 시
2925	BOK|항공코드	브루킹스 스테이트 공항					브루킹스 스테이트 
2926	SDM|항공코드	브라운 시 공항					브라운 시 
2927	BRO|항공코드	브라운스빌 사우스 파드레 아일랜드 국제공항					브라운스빌 사우스 파드레 아일랜드 
2928	BWD|항공코드	브라운우드 공항					브라운우드 
2929	BQK|항공코드	브런즈윅 골든 아일스 공항					브런즈윅 골든 아일스 
2930	FRN|항공코드	브라이언트 육군헬리포트					브라이언트 육군헬리포트
2931	BCE|항공코드	브라이스 캐넌 공항					브라이스 캐넌 
2932	CCR|항공코드	뷰캐넌 필드 공항					뷰캐넌 필드 
2933	BXK|항공코드	벅아이 시공항					벅아이 시
2934	BKC|항공코드	벅랜드 공항					벅랜드 
2935	BKF|항공코드	버클리 공군기지					버클리 공군기지
2936	BUF|항공코드	버펄로 나이아가라 국제공항					버펄로 나이아가라 
2937	BYI|항공코드	버얼리 시공항					버얼리 시
2938	BTV|항공코드	벌링턴 국제공항					벌링턴 
2939	BNO|항공코드	번즈 시공항					번즈 시
2940	CCB|항공코드	케이블 공항					케이블 
2941	OZR|항공코드	캐언즈 육군비행장					캐언즈 육군비행장
2942	CXL|항공코드	칼렉시코 국제공항					칼렉시코 
2943	CGE|항공코드	케임브리지 도체스터 공항					케임브리지 도체스터 
2944	CVS|항공코드	캐논 공군기지					캐논 공군기지
2945	TTW|항공코드	캔트웰 공항					캔트웰 
2946	CNY|항공코드	캐년 랜필드 공항					캐년 랜필드 
2947	CGI|항공코드	케이프지라도 공항					케이프지라도 
2948	LUR|항공코드	케이프리스번 LRRS					케이프리스번 LRRS
2949	WWD|항공코드	케이프 메이 카운티 공항					케이프 메이 카운티 
2950	EHM|항공코드	캐이프뉴웬햄 LRRS					캐이프뉴웬햄 LRRS
2951	CZF|항공코드	케이프로만조프 LRRS					케이프로만조프 LRRS
2952	HAR|항공코드	캐피탈 시티 공항					캐피탈 시티 
2953	FFT|항공코드	캐피탈 시티 공항					캐피탈 시티 
2954	EDK|항공코드	캡튼 잭 토마스 엘도라도 공항					캡튼 잭 토마스 엘도라도 
2955	PUC|항공코드	카본 카운티 공항					카본 카운티 
2956	CAR|항공코드	카리부 시공항					카리부 시
2957	CSN|항공코드	카슨시티 공항					카슨시티 
2958	CGZ|항공코드	카사그란데 시공항					카사그란데 시
2959	CZK|항공코드	캐스캐이드락스 스테이트 공항					캐스캐이드락스 스테이트 
2960	ATU|항공코드	캐스코 코브 공항					캐스코 코브 
2961	CIB|항공코드	카탈리나 공항					카탈리나 
2962	CNM|항공코드	카번 시티 에어터미널					카번 시티 에어터미널
2963	APA|항공코드	센테니얼 공항					센테니얼 
2964	CEM|항공코드	센트럴 공항					센트럴 
2965	BMI|항공코드	센트럴 일리노이스 지역공항					센트럴 일리노이스 지역
2966	GRI|항공코드	센트럴 네브라스카 지역공항					센트럴 네브라스카 지역
2967	CWA|항공코드	센트럴 위스콘신 공항					센트럴 위스콘신 
2968	CEA|항공코드	세스나 에어크래프트 필드					세스나 에어크래프트 필드
2969	CDR|항공코드	챠드론 시공항					챠드론 시
2970	HBG|항공코드	체인 시 공항					체인 시 
2971	CHL|항공코드	챨리스 공항					챨리스 
2972	YKN|항공코드	챈 거니 공항					챈 거니 
2973	WCR|항공코드	찬달라 레이크 공항					찬달라 레이크 
2974	AXN|항공코드	챈들러 공항					챈들러 
2975	CNU|항공코드	챠누트 마틴 존슨 공항					챠누트 마틴 존슨 
2976	CCY|항공코드	챨스시티 시공항					챨스시티 시
2977	CHS|항공코드	찰스턴 국제공항 	찰스턴 공군기지				찰스턴 
2978	CLT|항공코드	샬럿 더글라스 국제공항					샬럿 더글라스 
2979	CHO|항공코드	샤로트빌 앨버마를 공항					샤로트빌 앨버마를 
2980	CHA|항공코드	채터누가 메트로폴피탄 공항					채터누가 메트로폴피탄 
2981	DKK|항공코드	차우타우쿠아 카운티 덩커크 공항					차우타우쿠아 카운티 덩커크 
2982	CYF|항공코드	체포낙 공항					체포낙 
2983	CWF|항공코드	체놀트 국제공항					체놀트 
2984	TVC|항공코드	체리 캐피탈 공항					체리 캐피탈 
2985	CTH|항공코드	체스터카운티 칼슨 공항					체스터카운티 칼슨 
2986	VAK|항공코드	쉐박 공항					쉐박 
2987	CYS|항공코드	샤이엔 지역공항 	제리 오슬론 필드				샤이엔 지역
2988	MDW|항공코드	시카고 미드웨이 공항					시카고 미드웨이 
2989	RFD|항공코드	시카고 록퍼드 공항					시카고 록퍼드 
2990	CHK|항공코드	치카샤 시공항					치카샤 시
2991	CIC|항공코드	셰코 시공항					셰코 시
2992	KCQ|항공코드	칙닉 레이크 공항					칙닉 레이크 
2993	CDS|항공코드	차일드레스 시공항					차일드레스 시
2994	CNO|항공코드	치노 공항					치노 
2995	CIU|항공코드	치파와 카운티 국제공항					치파와 카운티 
2996	EAU|항공코드	치파와 밸리 지역공항					치파와 밸리 지역
2997	LUK|항공코드	신시내티 시공항					신시내티 시
2998	CVG|항공코드	신시내티 노던 켄터키 국제공항					신시내티 노던 켄터키 
2999	IRC|항공코드	서클 시티 공항					서클 시티 
3000	CNH|항공코드	클래몽트 시공항					클래몽트 시
3001	OLF|항공코드	클레이튼 공항					클레이튼 
3002	CAO|항공코드	클레이튼 시공항					클레이튼 시
3003	CLW|항공코드	클린워터 에어파크 공항					클린워터 에어파크 
3004	BKL|항공코드	클리블랜드 버크 레이크프런트 공항					클리블랜드 버크 레이크프런트 
3005	CLE|항공코드	클리블랜드 홉킨스 국제공항					클리블랜드 홉킨스 
3006	ILN|항공코드	클린튼 필드 공항					클린튼 필드 
3007	CLK|항공코드	클린턴 지역공항					클린턴 지역
3008	CSM|항공코드	클린턴 셔먼 공항					클린턴 셔먼 
3009	CLI|항공코드	클린튼빌 시공항					클린튼빌 시
3010	CVN|항공코드	클로비스 시공항					클로비스 시
3011	COE|항공코드	쿠어드알렌  에어터미널					쿠어드알렌  에어터미널
3012	CFV|항공코드	커피빌 시공항					커피빌 시
3013	CDB|항공코드	콜드베이 공항					콜드베이 
3014	DET|항공코드	코울먼 A. 영 시공항					코울먼 A. 영 시
3015	COM|항공코드	콜맨 시공항					콜맨 시
3016	MTO|항공코드	코우릇 카운티 공항					코우릇 카운티 
3017	CGS|항공코드	컬리지파크 공항					컬리지파크 
3018	AKO|항공코드	콜로라도 플레인즈 공항					콜로라도 플레인즈 
3019	COS|항공코드	콜로라도스프링스  시공항 	페터스 에어필드				콜로라도스프링스  시
3020	DLS|항공코드	콜롬비아 조지 지역공항 	달라스 시				콜롬비아 조지 지역
3021	CAE|항공코드	컬럼비아 메트로폴리탄 공항					컬럼비아 메트로폴리탄 
3022	CUB|항공코드	컬럼비아 오웬스 다운타운 공항					컬럼비아 오웬스 다운타운 
3023	COU|항공코드	컬럼비아 지역공항					컬럼비아 지역
3024	CBM|항공코드	콜럼버스 공군기지					콜럼버스 공군기지
3025	CSG|항공코드	콜럼버스 메트로폴리탄 공항					콜럼버스 메트로폴리탄 
3026	CLU|항공코드	콜럼버스 시공항					콜럼버스 시
3027	UBS|항공코드	콜럼버스 론디스 카운티 공항					콜럼버스 론디스 카운티 
3028	CPM|항공코드	콤프튼 우들리 공항					콤프튼 우들리 
3029	CON|항공코드	콩코드 시공항					콩코드 시
3030	DGW|항공코드	콘버스 카운티 공항					콘버스 카운티 
3031	QCE|항공코드	쿠퍼 마운틴 공항 					쿠퍼 마운틴 
3032	LOZ|항공코드	코빈 런던 공항					코빈 런던 
3033	CRO|항공코드	코코란 공항					코코란 
3034	CRP|항공코드	코퍼스크리스티 국제공항					코퍼스크리스티 
3035	CRS|항공코드	코르시카나 시공항 	C. 데이빗 캠벨 필드 				코르시카나 시
3036	CVO|항공코드	코발리스 시공항					코발리스 시
3037	COT|항공코드	코툴라 라 살 카운티 공항					코툴라 라 살 카운티 
3038	CFD|항공코드	쿨터 필드					쿨터 필드
3039	CBF|항공코드	카운슬브러프 시공항					카운슬브러프 시
3040	PRX|항공코드	콕스 필드					콕스 필드
3041	SEM|항공코드	크레이크 공항					크레이크 
3042	CRG|항공코드	크래이그 시공항					크래이그 시
3043	CIG|항공코드	크레이그 마핏 공항					크레이그 마핏 
3044	INS|항공코드	크리치 공군기지					크리치 공군기지
3045	CKN|항공코드	크룩스턴 뮤니스펄 커쿠드 필드					크룩스턴 뮤니스펄 커쿠드 필드
3046	CTY|항공코드	크로스시티 공항					크로스시티 
3047	CSV|항공코드	크로스빌 미모리얼공항 	윗츤 필드				크로스빌 미모리얼
3048	WBN|항공코드	커밍스 파크 공항					커밍스 파크 
3049	BBD|항공코드	커티스 필드					커티스 필드
3050	ORV|항공코드	커티스 미모리얼 공항					커티스 미모리얼 
3051	CUH|항공코드	쿠싱 시공항					쿠싱 시
3052	CTB|항공코드	컷뱅크 시공항					컷뱅크 시
3053	CGF|항공코드	쿠야호가 공항					쿠야호가 
3054	DHT|항공코드	달하트 시공항					달하트 시
3055	DFW|항공코드	달라스  포츠워스 국제공항					달라스  포츠워스 
3056	RBD|항공코드	댈러스 이그젝큐티브 공항					댈러스 이그젝큐티브 
3057	DAL|항공코드	댈러스 러브필드					댈러스 러브필드
3058	DNN|항공코드	달튼 시공항					달튼 시
3059	DXR|항공코드	단베리 시공항					단베리 시
3060	MSN|항공코드	데인 카운티 공항  	투루악스				데인 카운티 
3061	DNL|항공코드	대니얼 필드					대니얼 필드
3062	DSV|항공코드	단스빌 시공항					단스빌 시
3063	DAN|항공코드	댄빌 지역공항					댄빌 지역
3064	DVN|항공코드	대븐포트 시공항					대븐포트 시
3065	DWH|항공코드	데이비스 웨인 훅스 미모리얼 공항					데이비스 웨인 훅스 미모리얼 
3066	MKO|항공코드	데이비스 피르 공항					데이비스 피르 
3067	DMA|항공코드	데이비스 먼산 공군기지					데이비스 먼산 공군기지
3068	DAA|항공코드	데이비슨 육군비행장					데이비슨 육군비행장
3069	GDV|항공코드	도슨 커뮤니티 공항					도슨 커뮤니티 
3070	DAB|항공코드	데이토너비치 국제공항					데이토너비치 
3071	SCC|항공코드	데드호스 공항					데드호스 
3072	DEC|항공코드	데카투 공항					데카투 
3073	BGE|항공코드	데카튀 카운티 인더스트리얼 에어파크					데카튀 카운티 인더스트리얼 에어파크
3074	DEH|항공코드	데코라 시공항					데코라 시
3075	DRG|항공코드	디어링 공항					디어링 
3076	DFI|항공코드	데피앙스 미모리얼 공항					데피앙스 미모리얼 
3077	DRT|항공코드	델 리오 국제공항					델 리오 
3078	MIE|항공코드	델라웨어 카운티 공항					델라웨어 카운티 
3079	ESC|항공코드	델타 카운티 공항					델타 카운티 
3080	DTA|항공코드	델타 시공항					델타 시
3081	DMN|항공코드	데밍 시공항					데밍 시
3082	DEN|항공코드	덴버 국제공항 	대체 스테플톤				덴버 
3083	QWM|항공코드	덴버롱먼트 버스 스테이션					덴버롱먼트 버스 스테이션
3084	LOL|항공코드	더비 공항					더비 
3085	DSM|항공코드	디모인 국제공항					디모인 
3086	TRM|항공코드	데저트 리조츠 지역공항					데저트 리조츠 지역
3087	DRA|항공코드	데저트 록 공항					데저트 록 
3088	DSI|항공코드	데스틴 포트 월튼 비치 공항					데스틴 포트 월튼 비치 
3089	DTL|항공코드	디트로이트레이크스 공항 	웨씽 필드				디트로이트레이크스 
3090	DTW|항공코드	디트로이트 메트로폴리탄 웨인 카운티 공항					디트로이트 메트로폴리탄 웨인 카운티 
3091	DVL|항공코드	데블스레이크 시공항					데블스레이크 시
3092	PIZ|항공코드	듀 스테인션 공항  	리즈				듀 스테인션 
3093	DIK|항공코드	딕킨슨 테오도르 루즈벨트 지역공항					딕킨슨 테오도르 루즈벨트 지역
3094	EEN|항공코드	딜란트 홉킨스 공항					딜란트 홉킨스 
3095	HDH|항공코드	딜링햄 에어필드					딜링햄 에어필드
3096	DLG|항공코드	딜링햄 시공항					딜링햄 시
3097	DLN|항공코드	딜론 공항					딜론 
3098	DLL|항공코드	딜론 카운티 공항					딜론 카운티 
3099	DDC|항공코드	닷지 시티 지역공항					닷지 시티 지역
3100	SUE|항공코드	두어 카운티 공항					두어 카운티 
3101	DHN|항공코드	도탄 지역공항					도탄 지역
3102	DGL|항공코드	더글러스 시공항					더글러스 시
3103	DUG|항공코드	더글라스 브리즈비 국제공항					더글라스 브리즈비 
3104	DOV|항공코드	도버 공군기지					도버 공군기지
3105	DYL|항공코드	도일스타운 공항					도일스타운 
3106	FYV|항공코드	드레이크 필드 	페이트빌				드레이크 필드 
3107	DUJ|항공코드	드보아 지역공항 	드보와 제퍼슨 카운티				드보아 지역
3108	DBQ|항공코드	더뷰크 지역공항					더뷰크 지역
3109	DLH|항공코드	덜루스 국제공항					덜루스 
3110	DPA|항공코드	듀파지 공항					듀파지 
3111	DRO|항공코드	두랑고 라플라타 카운티 공항					두랑고 라플라타 카운티 
3112	POU|항공코드	더체스 카운티 공항					더체스 카운티 
3113	DYS|항공코드	다이스 공군기지					다이스 공군기지
3114	EAA|항공코드	이글 공항					이글 
3115	EGE|항공코드	이글카운티  지역공항					이글카운티  지역
3116	EGV|항공코드	이글리버 유니온 공항					이글리버 유니온 
3117	DUA|항공코드	이커 필드					이커 필드
3118	SYA|항공코드	애렉슨 에어스테이션					애렉슨 에어스테이션
3119	POF|항공코드	얼 필즈 미모리얼 공항					얼 필즈 미모리얼 
3120	GGG|항공코드	이스트 텍사스 지역공항					이스트 텍사스 지역
3121	PDT|항공코드	이스턴 오리건 지역공항					이스턴 오리건 지역
3122	BIH|항공코드	이스턴 시에러 지역공항					이스턴 시에러 지역
3123	MRB|항공코드	이스턴 웨스트버지니아 지역공항 	쉐퍼드 필드				이스턴 웨스트버지니아 지역
3124	CLL|항공코드	이스터웃 필드 공항					이스터웃 필드 
3125	ESN|항공코드	이스턴 뉴넘 필드					이스턴 뉴넘 필드
3126	ESW|항공코드	이스턴 스테이트 공항					이스턴 스테이트 
3127	MPV|항공코드	에드워드 F. 냅 스테이트 공항  	냅 스테이트				에드워드 F. 냅 스테이트 
3128	GAL|항공코드	에드워드 G. 핏카 서 공항					에드워드 G. 핏카 서 
3129	EDW|항공코드	에드워즈 공항					에드워즈 
3130	GUF|항공코드	에드워즈 공항					에드워즈 
3131	EGX|항공코드	에제깃 공항					에제깃 
3132	EGI|항공코드	이글리린 공군 3번 보조기지					이글리린 공군 3번 보조기지
3133	EIL|항공코드	아일슨 공군기지					아일슨 공군기지
3134	NJK|항공코드	일 센트로 NAF					일 센트로 NAF
3135	EMT|항공코드	엘몬테 공항					엘몬테 
3136	ELP|항공코드	엘패소 국제공항					엘패소 
3137	ELV|항공코드	엘핀코브 수상비행장					엘핀코브 수상비행장
3138	ECG|항공코드	엘리자베스시티  파스쿼탠으 카운티 지역공항					엘리자베스시티  파스쿼탠으 카운티 지역
3139	FID|항공코드	엘리자베스 필드 공항					엘리자베스 필드 
3140	EKI|항공코드	엘크하트 시공항					엘크하트 시
3141	EKO|항공코드	엘코 공항					엘코 
3142	EFD|항공코드	엘링튼 공항					엘링튼 
3143	MYU|항공코드	엘리스 필드 공항					엘리스 필드 
3144	RCA|항공코드	엘스워스 공군기지					엘스워스 공군기지
3145	EDF|항공코드	엘먼도프 공군기지					엘먼도프 공군기지
3146	ELM|항공코드	엘마이라 커닝 지역공항					엘마이라 커닝 지역
3147	ELY|항공코드	일리 공항 	예란드 필드				일리 
3148	LYU|항공코드	일리 시공항					일리 시
3149	EMK|항공코드	엠모낙 공항					엠모낙 
3150	EMP|항공코드	엠포리아 시공항					엠포리아 시
3151	ETS|항공코드	엔터프라이즈 시공항					엔터프라이즈 시
3152	EPH|항공코드	에프라타 시공항					에프라타 시
3153	OMA|항공코드	에플리 필드					에플리 필드
3154	ERI|항공코드	이리 국제공항 	탐 리지 필드				이리 
3155	PRC|항공코드	어니스트 A. 러브 필드					어니스트 A. 러브 필드
3156	ESF|항공코드	에슬러 지역공항					에슬러 지역
3157	CDW|항공코드	에섹스 카운티 공항					에섹스 카운티 
3158	EUG|항공코드	유진 공항 	마호른 스위트 필드				유진 
3159	EVV|항공코드	에번즈빌 지역공항					에번즈빌 지역
3160	FAI|항공코드	페어뱅크스 국제공항					페어뱅크스 
3161	SKA|항공코드	페어차일드 공군기지					페어차일드 공군기지
3162	FFL|항공코드	페어필드 시공항					페어필드 시
3163	FRM|항공코드	페어몽트 시공항					페어몽트 시
3164	MSC|항공코드	팔콘 필드					팔콘 필드
3165	FLX|항공코드	폴론 시공항					폴론 시
3166	NFL|항공코드	폴론 NAS					폴론 NAS
3167	INL|항공코드	폴스 국제공항					폴스 
3168	FWL|항공코드	페어웰 공항					페어웰 
3169	FKK|항공코드	페어웰 레이크 수상비행장					페어웰 레이크 수상비행장
3170	FAM|항공코드	파밍턴 지역공항					파밍턴 지역
3171	FYM|항공코드	페이트빌 시공항	파예트빌 시				페이트빌 시
3172	FAY|항공코드	페이트빌 지역공항 	그래니스 필드				페이트빌 지역
3173	SFF|항공코드	펠츠 필드 공항					펠츠 필드 
3174	FFM|항공코드	퍼거스폴스 시공항 	아이너 미켈슨 필드				퍼거스폴스 시
3175	FIL|항공코드	필모어 시공항					필모어 시
3176	FDY|항공코드	핀드레이 공항					핀드레이 
3177	FFA|항공코드	퍼스트 플라이트 공항					퍼스트 플라이트 
3178	KCG|항공코드	피셔리즈 공항					피셔리즈 
3179	RIR|항공코드	플라 봅 공항					플라 봅 
3180	FLG|항공코드	플랙스탭 플리암 공항					플랙스탭 플리암 
3181	CKM|항공코드	플레쳐 시공항 	플레쳐 필드				플레쳐 시
3182	FLO|항공코드	플로렌스  지역공항					플로렌스  지역
3183	FCM|항공코드	플라잉 크라우드 공항					플라잉 크라우드 
3184	FLD|항공코드	폰두락 카운티 공항					폰두락 카운티 
3185	FOE|항공코드	포브스 필드					포브스 필드
3186	IMT|항공코드	포드 공항					포드 
3187	FXY|항공코드	포레스트시티 시공항					포레스트시티 시
3188	FNL|항공코드	포트콜린스  러브랜드 시공항					포트콜린스  러브랜드 시
3189	FOD|항공코드	포트닷지 지역공항					포트닷지 지역
3190	FXE|항공코드	포트로더데일 이그젝큐티브 공항					포트로더데일 이그젝큐티브 
3191	FMS|항공코드	포트 매디슨 지역공항					포트 매디슨 지역
3192	XMD|항공코드	매디슨 시공항					매디슨 시
3193	FSK|항공코드	포트스코트 시공항					포트스코트 시
3194	FSM|항공코드	포트스미스 지역공항					포트스미스 지역
3195	FST|항공코드	포트 스톡튼 페코스 공항					포트 스톡튼 페코스 
3196	FSU|항공코드	포트섬너 시공항					포트섬너 시
3197	VPS|항공코드	포트 월튼 비치 공항					포트 월튼 비치 
3198	FWA|항공코드	포트웨인 국제공항					포트웨인 
3199	AFW|항공코드	포트워스 앨리언스 공항					포트워스 앨리언스 
3200	FTW|항공코드	포트워스 미컴 국제공항					포트워스 미컴 
3201	FYU|항공코드	포트유콘 공항					포트유콘 
3202	FMN|항공코드	포 코너 지역공항					포 코너 지역
3203	FOK|항공코드	프랜시스 S. 가브레스키 공항					프랜시스 S. 가브레스키 
3204	FKN|항공코드	프랭클린 존 비버리 로즈 공항					프랭클린 존 비버리 로즈 
3205	FDR|항공코드	프레데릭 시공항					프레데릭 시
3206	FDK|항공코드	프레데릭 시공항					프레데릭 시
3207	FET|항공코드	프리몬트 시공항					프리몬트 시
3208	FRH|항공코드	프렌치 릭 시공항					프렌치 릭 시
3209	FCH|항공코드	프레즈노 챈들러 이그젝큐티브 공항					프레즈노 챈들러 이그젝큐티브 
3210	FAT|항공코드	프레즈노 요세미티 국제공항					프레즈노 요세미티 
3211	FRD|항공코드	프라이데이하버 시공항					프라이데이하버 시
3212	SUN|항공코드	프라이드먼 미모리얼 공항					프라이드먼 미모리얼 
3213	FRR|항공코드	프론트로얄 워렌 카운티 공항					프론트로얄 워렌 카운티 
3214	FUL|항공코드	풀러턴 시공항					풀러턴 시
3215	FTY|항공코드	풀톤 카운티 공항 	브라운 필드				풀톤 카운티 
3216	AKC|항공코드	풀톤 국제공항					풀톤 
3217	FNR|항공코드	펀터베이 수상비행장					펀터베이 수상비행장
3218	GAB|항공코드	갑스 공항					갑스 
3219	GAD|항공코드	개즈던 시공항					개즈던 시
3220	GNV|항공코드	게인즈빌 공항					게인즈빌 
3221	BZN|항공코드	갤러틴 필드 공항					갤러틴 필드 
3222	GUP|항공코드	갤럽 시공항					갤럽 시
3223	GAM|항공코드	겜벨 공항					겜벨 
3224	GCK|항공코드	가든시티 지역공항					가든시티 지역
3225	RIL|항공코드	가필드 카운티 지역공항					가필드 카운티 지역
3226	GYY|항공코드	게리 시카고 국제공항					게리 시카고 
3227	MKE|항공코드	제너랄 미첼 국제공항					제너랄 미첼 
3228	WJF|항공코드	제너럴 윌리암 J 폭스 에어필드					제너럴 윌리암 J 폭스 에어필드
3229	IAH|항공코드	조지 부쉬 인터콘티넨탈 공항					조지 부쉬 인터콘티넨탈 
3230	AIV|항공코드	조지 다우너 공항					조지 다우너 
3231	CDK|항공코드	조지 T. 루이즈 공항					조지 T. 루이즈 
3232	GRR|항공코드	제랄드 R. 포드 국제공항					제랄드 R. 포드 
3233	SEE|항공코드	질스파이 공항					질스파이 
3234	GCC|항공코드	질레트 캠벨 카운티 공항					질레트 캠벨 카운티 
3235	FCA|항공코드	글래셔 파크 국제공항					글래셔 파크 
3236	FTK|항공코드	골드먼 육군비행장					골드먼 육군비행장
3237	IWD|항공코드	고즈빅 카운티 공항					고즈빅 카운티 
3238	GTR|항공코드	골든 트라이앵글 지역공항					골든 트라이앵글 지역
3239	GLV|항공코드	골로빈 공항					골로빈 
3240	GYR|항공코드	굿이어 시 공항					굿이어 시 
3241	GCN|항공코드	그랜캐년 내셔널 파크 공항					그랜캐년 내셔널 파크 
3242	RDR|항공코드	그랜드포크스 공군기지					그랜드포크스 공군기지
3243	GFK|항공코드	그랜드포크스 국제공항					그랜드포크스 
3244	GRM|항공코드	그랜드마라이스 쿡 카운티 공항					그랜드마라이스 쿡 카운티 
3245	CRE|항공코드	그랜드 스트랜드 공항					그랜드 스트랜드 
3246	SVC|항공코드	그랜트 카운티 공항					그랜트 카운티 
3247	MWH|항공코드	그랜트 카운티 국제공항					그랜트 카운티 
3248	AMN|항공코드	그라티욧 커뮤니티 공항					그라티욧 커뮤니티 
3249	GRK|항공코드	카일린포트 후드 리지널 공항 	로버트 그레이 육군 에어필드				카일린포트 후드 리지널 
3250	GRF|항공코드	그레이 육군비행장					그레이 육군비행장
3251	PNX|항공코드	노스 택사스 리지널 공항	그래이선 카운티	페린필드			노스 택사스 리지널 
3252	GBD|항공코드	그레이트벤드 시공항					그레이트벤드 시
3253	GFA|항공코드	그레이트폴스 공군기지					그레이트폴스 공군기지
3254	GTF|항공코드	그레이트폴스 국제공항					그레이트폴스 
3255	BGM|항공코드	그레이터 빙햄튼 공항					그레이터 빙햄튼 
3256	CBE|항공코드	그레이터 컴벌랜드 지역공항					그레이터 컴벌랜드 지역
3257	PIA|항공코드	그레이터 피오리아  공항					그레이터 피오리아  
3258	ROC|항공코드	그레이터 로체스터 국제공항					그레이터 로체스터 
3259	GXY|항공코드	그릴리 웰드 카운티 공항					그릴리 웰드 카운티 
3260	LWB|항공코드	그란비어 밸리 공항					그란비어 밸리 
3261	CFT|항공코드	그린리 카운티 공항					그린리 카운티 
3262	GSP|항공코드	그린빌 스파르탄버그 공항					그린빌 스파르탄버그 
3263	GWO|항공코드	그린우드 레플러 공항					그린우드 레플러 
3264	PBF|항공코드	그린더 필드					그린더 필드
3265	SKY|항공코드	그리플링 공항					그리플링 
3266	GPT|항공코드	걸포트 빌록시 국제공항					걸포트 빌록시 
3267	GKN|항공코드	굴카나 공항					굴카나 
3268	GUC|항공코드	거니선 카운티 공항					거니선 카운티 
3269	GST|항공코드	구스타브 공항					구스타브 
3270	HGR|항공코드	행거스타운 지역공항					행거스타운 지역
3271	HNS|항공코드	하인스 시공항					하인스 시
3272	HAF|항공코드	해프문베이 공항					해프문베이 
3273	RZZ|항공코드	핼리팍스 카운티 공항					핼리팍스 카운티 
3274	DUC|항공코드	할리버튼 필드					할리버튼 필드
3275	SRF|항공코드	해밀톤 공군기지 	해밀튼 필드				해밀톤 공군기지 
3276	HNM|항공코드	하나 공항					하나 
3277	BHB|항공코드	바하버 카운티 바하버 공항					바하버 카운티 바하버 
3278	SYR|항공코드	핸콕 국제공항					핸콕 
3279	BED|항공코드	로렌스 G. 핸스콤 필드 공항					로렌스 G. 핸스콤 필드 
3280	CDH|항공코드	하렐 필드 공항					하렐 필드 
3281	HAR|항공코드	하포드 공항					하포드 
3282	MDT|항공코드	해리스버그 국제공항					해리스버그 
3283	ASL|항공코드	해리슨 카운티 공항					해리슨 카운티 
3284	CKB|항공코드	해리슨 매리온 지역공항					해리슨 매리온 지역
3285	WAH|항공코드	해리 스턴 공항					해리 스턴 
3286	ATL|항공코드	하츠필드 잭슨 애틀랜타 국제공항					하츠필드 잭슨 애틀랜타 
3287	HSI|항공코드	헤이스팅스로토루아 시공항					헤이스팅스로토루아 시
3288	HAX|항공코드	햇박스 필드 공항					햇박스 필드 
3289	PIB|항공코드	해티스버그 로렐 지역공항					해티스버그 로렐 지역
3290	HVR|항공코드	하브르 시티 카운티 공항					하브르 시티 카운티 
3291	HKS|항공코드	호킨스 공항					호킨스 
3292	HHR|항공코드	호톤 시공항 					호톤 시
3293	HTH|항공코드	호톤 시공항 	호톤 인더스트리얼				호톤 시
3294	HYS|항공코드	헤이즈 지역공항					헤이즈 지역
3295	HWD|항공코드	헤이워드 이그젝큐티브 공항					헤이워드 이그젝큐티브 
3296	HYR|항공코드	헤이워드 시공항					헤이워드 시
3297	FAR|항공코드	헥터 국제공항					헥터 
3298	HMT|항공코드	헤멧 라이언 공항					헤멧 라이언 
3299	HSH|항공코드	핸더슨 시공항					핸더슨 시
3300	HSH|항공코드	핸더슨 스카이하버 공항					핸더슨 스카이하버 
3301	FSI|항공코드	헨리 포스트 육군비행장					헨리 포스트 육군비행장
3302	HES|항공코드	허미스턴 시공항					허미스턴 시
3303	ORL|항공코드	헌던 공항					헌던 
3304	LUL|항공코드	헤슬러 노블 공항					헤슬러 노블 
3305	HIF|항공코드	힐 공군기지					힐 공군기지
3306	HLC|항공코드	힐시티 시공항					힐시티 시
3307	HIO|항공코드	힐스보로 공항					힐스보로 
3308	ITO|항공코드	힐로 국제공항					힐로 
3309	HHH|항공코드	힐튼 헤드 공항					힐튼 헤드 
